"","Gene","reg_within","reg_between","targ_within","targ_between"
"668","nurse_LOC105836131",0.726411665591152,0.10033465776539,0.725648331598964,0.0888474087104046
"669","nurse_LOC105836571",0.364951666766424,0.22678962109953,0.349823298208495,0.412086189617986
"670","nurse_LOC105830878",0.942033953033038,0.0861635528119692,0.734374597159904,0.0896701700535231
"671","nurse_LOC105829548",0.264966048285515,0.116761231669655,0.456950039709734,0.234931280669632
"672","nurse_LOC105833112",0.45305117197079,0.115174680045027,0.597127444040073,0.174521314864348
"673","nurse_LOC105834859",0.84415275407253,0.143185416345954,0.641948305058905,0.128473913645438
"674","nurse_LOC105840581",0.511065719160745,0.1072164757578,0.644216830491232,0.126249828068967
"675","nurse_LOC105829532",0.265695434893156,0.11062487907718,0.410856696209791,0.27275406904121
"676","nurse_LOC105833207",0.638409565423909,0.0740546070383352,0.666799796305198,0.113913635754371
"677","nurse_LOC105834392",0.572930432170982,0.0774583525121908,0.650801289879809,0.122915399756442
"678","nurse_LOC105831028",0.60350341717941,0.0696122853208501,0.6651067071415,0.0979971440195082
"679","nurse_LOC105832597",0.196347556802443,0.0782285088316221,0.37600760546079,0.281121653095908
"680","nurse_LOC105827846",0.751881602652181,0.0991835768605182,0.702180678052251,0.109759221899373
"681","nurse_LOC105828156",0.282180264836016,0.193266744972703,0.333867776326295,0.407211448494446
"682","nurse_LOC105829650",0.544193600994977,0.0996047116831589,0.621335210673518,0.147115209947714
"683","nurse_LOC105831090",0.573288587865432,0.0808466216333531,0.489912253432924,0.227119941265612
"684","nurse_LOC105830095",0.704724866723921,0.108300267267622,0.621322993529982,0.166022690177562
"685","nurse_LOC105836234",1.06607053282274,0.110060758345441,0.73278079397125,0.0960934058776715
"686","nurse_LOC105830386",0.633945227671435,0.0758304124560641,0.668505303894191,0.112352679642573
"687","nurse_LOC105831454",0.343086972529235,0.243773430327573,0.316116229655948,0.440478839434939
"688","nurse_LOC105835569",0.389860051425407,0.0908892480371284,0.581006018944136,0.151022405609386
"689","nurse_LOC105835102",0.188563149122493,0.127874592737755,0.384759173385567,0.283164512147033
"690","nurse_LOC105833073",0.727796170337369,0.200607778993597,0.617880971878519,0.181600141115338
"691","nurse_LOC105832940",0.718115995764112,0.088928596593374,0.694849342011405,0.103295660283353
"692","nurse_LOC105835249",0.685918210795883,0.175694637623968,0.608782274409232,0.191137943772981
"693","nurse_LOC105828945",0.55360257492947,0.0974037152490901,0.683637526353883,0.119140113592439
"694","nurse_LOC105828160",0.330828680273009,0.187238864363584,0.468200088988932,0.287816002025551
"695","nurse_LOC105830536",0.331560661291735,0.271513559473118,0.356854735117001,0.430289248242611
"696","nurse_LOC105835975",0.32307026442354,0.119678530086309,0.430417091282867,0.317404755588135
"697","nurse_LOC105840431",0.210867551160486,0.117737819633173,0.334158467744871,0.329301598458455
"698","nurse_LOC105830813",0.316490257109682,0.108149266413539,0.517299756054691,0.217780426593152
"699","nurse_LOC105833146",0.374887005386063,0.103121740433325,0.555619096544317,0.188112701660887
"700","nurse_LOC105831764",0.235790961339697,0.159733108597232,0.272599431421621,0.456750909044283
"701","nurse_LOC105838855",0.323018234605969,0.133073087652728,0.565409872887461,0.165277840319311
"702","nurse_LOC105833853",0.528125297763226,0.0949423146768839,0.654134714282272,0.127621486795885
"703","nurse_LOC105836049",0.748285949609627,0.0932923680317502,0.705690882377897,0.116902953198329
"704","nurse_LOC105833571",0.595555848677921,0.0953581626819779,0.686868004684891,0.1034702444219
"705","nurse_LOC105832013",0.89951954855904,0.112236567186533,0.663878150328742,0.139581014442655
"706","nurse_LOC105830866",0.778679047302486,0.230185612834079,0.650038972471776,0.173032754660755
"707","nurse_LOC105838493",0.482127997491363,0.230183260591577,0.598741827742549,0.178131879729011
"708","nurse_LOC105837648",0.365403560496931,0.165924468629562,0.351228940786627,0.382924615400812
"709","nurse_LOC105835867",0.975376996997048,0.125825675523715,0.724398836733834,0.0924590854016083
"710","nurse_LOC105828130",0.762360178871592,0.210517115018644,0.653993834786731,0.143259146198032
"711","nurse_LOC105833424",0.312009260730132,0.194462646968564,0.32235967148633,0.429167886372156
"712","nurse_LOC105838390",0.73535766960122,0.128967135437769,0.652190326249132,0.124119075852718
"713","nurse_LOC105831301",0.609499283092587,0.0835999307883394,0.696654685123077,0.087724236585998
"714","nurse_LOC105838706",0.363122200528617,0.148756008331244,0.534376968158709,0.214567386734013
"715","nurse_LOC105830939",0.244510633176287,0.125752577205697,0.283474761913201,0.425972685884624
"716","nurse_LOC105838598",1.0319612831124,0.127402612291009,0.682696756521243,0.126670365285913
"717","nurse_LOC105840063",0.756977354522634,0.0787995310070601,0.735775856076391,0.0766487418058069
"718","nurse_LOC105837644",0.40952764768903,0.131014642464336,0.585463819218816,0.167916691942878
"719","nurse_LOC105828225",0.570770003393968,0.127611718523829,0.65853424469427,0.130832864499447
"720","nurse_LOC105834873",0.336951533268691,0.178232711878204,0.420000986186911,0.343762092765977
"721","nurse_LOC105835175",0.517050679622725,0.173640274589992,0.487635858708755,0.275128432173361
"722","nurse_LOC105828763",1.04861886580995,0.111557981210588,0.75409735961549,0.083215713383449
"723","nurse_LOC105831339",0.21971415947822,0.136179438087585,0.283505714202117,0.439239132576074
"724","nurse_LOC105831653",0.535914848462499,0.0902243454679877,0.648167831739076,0.111963082359539
"725","nurse_LOC105837945",0.620414282437623,0.0751763804686731,0.656794658643164,0.115988193352314
"726","nurse_LOC105834126",0.3882911595009,0.147403102886071,0.493268806195227,0.262781264884081
"727","nurse_LOC105835579",0.617062701716905,0.0883358726220444,0.703544331831848,0.101530843518946
