"","Gene","reg_within","reg_between","targ_within","targ_between"
"105","nurse_LOC105834911",0.443148697625407,0.299494137791952,0.419124974537806,0.325032507957216
"106","nurse_LOC105837511",0.698240970154365,0.0725955689413089,0.625532484049245,0.12021420046999
"107","nurse_LOC105831037",0.856342415471385,0.0780509521749163,0.614011501771133,0.138273298573578
"108","nurse_LOC105832851",0.911664646046071,0.087464937009981,0.648072450011471,0.121204665104449
"109","nurse_LOC105831560",0.812325705806986,0.0593572088938255,0.654776745194775,0.0949167074454235
"110","nurse_LOC105835606",0.322965264317062,0.14719681005133,0.408177562431953,0.308499123496854
"111","nurse_LOC105838384",0.414949365459924,0.0747866568769046,0.543420093632455,0.13603542162796
"112","nurse_LOC105835742",0.749242150278797,0.101464041219165,0.572798082767987,0.215424627559338
"113","nurse_LOC105828338",0.486939342529709,0.0819871872426718,0.475385145058687,0.233669661481139
"114","nurse_LOC105836630",0.588556369091236,0.0889260899092853,0.510810463420047,0.151479492834024
"115","nurse_LOC105832179",0.900612884380458,0.0683620242892832,0.6279163740518,0.119562430485637
"116","nurse_LOC105838488",0.600863712941202,0.0742480927338889,0.645285570242211,0.0963066793548887
"117","nurse_LOC105833632",0.558113878847251,0.0863949344980931,0.480587890551418,0.221015720545433
"118","nurse_LOC105833398",0.61528667865972,0.0700390375424589,0.557728656641875,0.143211062363325
"119","nurse_LOC105836015",0.493994043329268,0.0764277777824518,0.541591370632045,0.143172706660599
"120","nurse_LOC105828491",1.04194310174037,0.0677151306721462,0.758414887022049,0.0631287005140024
"121","nurse_LOC105834393",0.77928094188406,0.0781819890303724,0.620610350908449,0.124432931307694
"122","nurse_LOC105834539",0.816388436585678,0.0698126940645,0.628405938225945,0.113790932202695
"123","nurse_LOC105829082",0.78689917636057,0.0664616787750292,0.76652723809187,0.0505913338595367
"124","nurse_LOC105837104",0.691219841344957,0.0739262240236622,0.609475263871991,0.120504748896573
"125","nurse_LOC105828664",0.527738446188366,0.12381914365383,0.530973965142189,0.233926689536472
"126","nurse_LOC105829093",0.722457329736443,0.104442929679038,0.52183015092156,0.18410561990588
"127","nurse_LOC105835220",0.595593141522833,0.0655292904114045,0.593943172477381,0.111197746270526
"128","nurse_LOC105828920",0.944098108356441,0.0699093676788526,0.654503879101679,0.113682520856349
"129","nurse_LOC105832044",0.584531670848457,0.0597446749840517,0.568781075387993,0.132212678738036
"130","nurse_LOC105828512",0.602515000612899,0.0825614518082586,0.579992088704567,0.149312993119535
"131","nurse_LOC105831447",0.837665591121951,0.0695511179961556,0.638890764623377,0.117280970118969
"132","nurse_LOC105836197",0.609751461341402,0.0806991971547062,0.565015369863486,0.154708809889254
"133","nurse_LOC105835297",0.664080691230171,0.106500084011204,0.582209147167607,0.195690014189688
"134","nurse_LOC105836372",0.355744412932808,0.112406227691789,0.398582305201692,0.278819180189399
"135","nurse_LOC105840917",0.41445586264751,0.137918762392796,0.459787797521445,0.239665339792222
"136","nurse_LOC105840849",0.679681395049094,0.0681259856084911,0.65768806402946,0.0932521557369771
"137","nurse_LOC105831672",0.764569259814262,0.0651668653947011,0.621895362815795,0.114286353337604
"138","nurse_LOC105836008",0.463048506332946,0.0836656622973142,0.551284403992052,0.131091083030769
"139","nurse_LOC105832415",0.710402992807108,0.134185779604277,0.552685167501386,0.203628132715834
"140","nurse_LOC105836014",0.394476503920756,0.0806458768852631,0.521037784647944,0.151250672534962
"141","nurse_LOC105829493",0.565636149915127,0.2344217373602,0.451165339198538,0.327491213485752
"142","nurse_LOC105835012",0.812293557639152,0.0768088704596868,0.590099658706783,0.153721760342022
"143","nurse_LOC105828332",0.539309579909972,0.23484737773987,0.411011668509866,0.350320636180789
"144","nurse_LOC105833924",0.889838400128122,0.0595679104205485,0.654489398350809,0.0864736493448569
"145","nurse_LOC105835678",0.342918190256551,0.0852086820631041,0.429919944426093,0.205634373169698
"146","nurse_LOC105831496",0.338313563006693,0.0714642841999499,0.494885154630488,0.160962544609607
"147","nurse_LOC105829627",0.259432512260484,0.0760801929729221,0.341288371589273,0.228608638896473
"148","nurse_LOC105835325",0.720793278080436,0.073717337983326,0.614817636929883,0.12286385024785
"149","nurse_LOC105828172",0.924199823152599,0.0882867895664906,0.647276566924649,0.140204481668479
"150","nurse_LOC105831174",0.551992826161541,0.103333985791199,0.530841712397782,0.190358293868605
"151","nurse_LOC105838775",0.393988713957768,0.0914907073833815,0.500754429021572,0.184277273924274
"152","nurse_LOC105831776",0.760414382758047,0.0915836169790955,0.630171594296738,0.124539674075831
"153","nurse_LOC105837314",0.561292575706674,0.120646705288219,0.511491646540481,0.23447333912537
"154","nurse_LOC105834640",0.74447876757122,0.117459908631323,0.610272785259181,0.187066585925941
"155","nurse_LOC105832113",0.579486297789743,0.0676805563716621,0.612828056894933,0.136489748713573
"156","nurse_LOC105828334",0.544822094193896,0.081666422743393,0.524482140154984,0.166724373870505
"157","nurse_LOC105829993",0.271827735314422,0.319023491977181,0.253358399565783,0.461315993394205
"158","nurse_LOC105829349",0.354172042792521,0.103987261484996,0.398855281117021,0.285867333464672
"159","nurse_LOC105838030",0.312584957842523,0.079191057945761,0.275039571195229,0.360003961265686
"160","nurse_LOC105836682",0.770349129675354,0.101684459808542,0.61450027927324,0.163522636141056
"161","nurse_LOC105831152",0.587231593502782,0.0813568060895351,0.552359724250257,0.207981709297877
"162","nurse_LOC105841143",0.333370277665262,0.0880842980289385,0.44856674185823,0.233973163665997
"163","nurse_LOC105832930",0.499268669932293,0.0718345740696157,0.49568926689691,0.179105093451173
"164","nurse_LOC105827789",0.609850589078548,0.0844136219815786,0.544812665934617,0.162171136336441
"165","nurse_LOC105838157",0.347760207036759,0.102287599939665,0.464363561604177,0.221188091522536
"166","nurse_LOC105830400",0.856745970120237,0.137723005664799,0.620637291109958,0.171790607168734
"167","nurse_LOC105830978",0.950932986044105,0.0856130764283928,0.679001595666531,0.123506686115561
"168","nurse_LOC105831005",0.616526520737008,0.07722174241626,0.628738942927786,0.104767978132293
"169","nurse_LOC105838092",0.628263841091701,0.240433690810412,0.543843874517822,0.246633009627003
"170","nurse_LOC105831644",1.00465100327417,0.0549179936860915,0.59114832360071,0.0873940950070863
"171","nurse_LOC105828218",0.665395618751932,0.107205271097079,0.539096647328659,0.209599231357425
"172","nurse_LOC105832362",0.597148097698212,0.0850342533203531,0.579597096916992,0.135981510297115
"173","nurse_LOC105835321",0.613933375526625,0.152336392102318,0.568762180024827,0.223501317104276
"174","nurse_LOC105835974",0.633278034527253,0.0665719229520616,0.608909070240175,0.108182241092589
"175","nurse_LOC105835488",0.538066322814188,0.187315498278839,0.459511514447857,0.300611828847395
"176","nurse_LOC105832227",0.791394043406942,0.0915384162171501,0.655674505140649,0.125444795876194
"177","nurse_LOC105837154",0.465414625228707,0.0883567859607655,0.477328521569938,0.221411649461375
"178","nurse_LOC105833467",0.50460796193596,0.0830681365352411,0.484822642884178,0.207285819124165
"179","nurse_LOC105832533",0.226639563136317,0.0735735572143841,0.404648286382966,0.197031928226638
"180","nurse_LOC105834314",0.551430710085814,0.179532159692342,0.527026734239923,0.233258827077344
"181","nurse_LOC105831663",0.969171623569048,0.0704289812266888,0.674353351925195,0.0831326912958815
"182","nurse_LOC105835423",0.77572427470822,0.06941246820636,0.661913313389516,0.0976890336190647
"183","nurse_LOC105835740",0.520378890943206,0.106688390392593,0.552633982520235,0.204535991341438
"184","nurse_LOC105838685",0.410742489401926,0.126358348796765,0.471496127651142,0.207131770959461
"185","nurse_LOC105837673",0.784092245779773,0.0669002725188771,0.63856898098623,0.0964618887780546
"186","nurse_LOC105835235",0.679512580954557,0.0598853822370426,0.643013887086574,0.0772807569100619
"187","nurse_LOC105829897",0.760342590225435,0.0745163065412819,0.643887779350908,0.102737800499983
"188","nurse_LOC105835548",0.725532153377348,0.111113067757315,0.568568916711488,0.178515290881376
"189","nurse_LOC105838850",0.95767154370306,0.0629318287361575,0.641611872871586,0.110030299544828
"190","nurse_LOC105836869",0.543986954836317,0.0891272057520476,0.604272740811212,0.135581250191803
"191","nurse_LOC105834534",0.74767100731617,0.0625917728062931,0.650905434256369,0.0997892058597684
"192","nurse_LOC105833339",0.698692143570715,0.0630089758767728,0.643873959325541,0.101438551953949
"193","nurse_LOC105835579",0.942702799944426,0.0617175774892385,0.664115227406091,0.093399746432744
"194","nurse_LOC105830603",0.254440245350182,0.117603194752094,0.324672160561931,0.338669970122249
"195","nurse_LOC105837520",0.525689185590564,0.0920855996026409,0.541318104903958,0.16699398018989
"196","nurse_LOC105830858",0.921323550500048,0.0748802679676956,0.677290427467039,0.0849088249843776
"197","nurse_LOC105828583",0.507006861690132,0.126719462070874,0.530425603560937,0.238214672696838
"198","nurse_LOC105840613",0.534472299154978,0.0833294150294641,0.552277213617128,0.142927192086408
"199","nurse_LOC105838107",0.280924419398787,0.131729545310224,0.289806088095365,0.393145610519045
"200","nurse_LOC105837076",0.741460896535268,0.0743457173039601,0.658802985475025,0.100683520732317
"201","nurse_LOC105835079",0.693335063522021,0.071022698455988,0.734923393784373,0.0608388271148439
"202","nurse_LOC105832318",0.587756193456391,0.0895326023765445,0.603446643010742,0.11385977320918
"203","nurse_LOC105836560",0.493107750557025,0.111187503886263,0.566710564991448,0.158558643896994
"204","nurse_LOC105832514",0.508868881728343,0.080134267401237,0.464883831107299,0.243163431247017
"205","nurse_LOC105835119",0.420571481972531,0.0904672399792829,0.46570269027885,0.193899060070235
"206","nurse_LOC105829214",0.382687544325722,0.100026539785057,0.405773169299853,0.231948425654839
"207","nurse_LOC105827783",0.865009261677787,0.0672476151382955,0.654790479481423,0.103208631773569
"208","nurse_LOC105828460",0.427844435525681,0.0885202978034257,0.433788433612972,0.225486555534699
"209","nurse_LOC105839391",0.798164977340188,0.08258651710178,0.671555944524898,0.112910349412262
"210","nurse_LOC105827762",0.560647781104016,0.100047472253519,0.574147554492684,0.172050040140431
"211","nurse_LOC105834129",0.257062553444526,0.100278481110025,0.373047229293272,0.285160648877938
"212","nurse_LOC105832618",0.483079319801673,0.114149279661031,0.497044017802203,0.229027541880546
"213","nurse_LOC105838235",0.29603056728333,0.0676593146375135,0.339750463557248,0.276134758487642
"214","nurse_LOC105839294",0.85992598361318,0.0818555661401883,0.677615801800167,0.10856322689963
"215","nurse_LOC105833753",0.681668156696584,0.0687825439459793,0.604699056809017,0.106982034336916
"216","nurse_LOC105828171",0.972683300982945,0.0933095019216878,0.628846776526142,0.1190307222657
"217","nurse_LOC105833610",0.752434009614599,0.0788306906890944,0.660703647704272,0.0962386457171528
"218","nurse_LOC105832341",0.572533395792403,0.0717096403636308,0.646629934085052,0.100262922969919
"219","nurse_LOC105832363",0.788420692117997,0.0724908617700584,0.613584066185283,0.11751308508619
"220","nurse_LOC105832952",0.601454026608966,0.0789072091273203,0.64057886082073,0.110837743302724
"221","nurse_LOC105838032",0.771289846671635,0.0689236098566768,0.624764456088405,0.103934765919567
"222","nurse_LOC105836492",0.301793589621651,0.0931973026053747,0.402866933354644,0.265499210186992
"223","nurse_LOC105833892",0.555604700867979,0.0673303752324152,0.590932681648811,0.115304351831037
"224","nurse_LOC105835207",0.459887386739843,0.0565363641864278,0.625134531299346,0.0979451142012206
"225","nurse_LOC105832939",0.632070256228404,0.286628816239746,0.483168870884883,0.274666636022404
"226","nurse_LOC105832258",0.536382361316817,0.0718790933750699,0.527811703435641,0.16077810044458
"227","nurse_LOC105836415",0.692505213016185,0.126694350450702,0.582608341332512,0.187070887974377
"228","nurse_LOC105836698",0.63345571864246,0.213369262299117,0.50559068996409,0.264228775919733
"229","nurse_LOC105830206",0.529477725639342,0.104814462243624,0.561268045005471,0.138618423990691
"230","nurse_LOC105837631",0.378633782634332,0.163915558692912,0.383176261008912,0.342444242017123
"231","nurse_LOC105836152",0.936911476172338,0.144573535436589,0.563812981661671,0.238555510014926
"232","nurse_LOC105837430",0.641874087658658,0.272094658485536,0.477055967174182,0.315164455014011
"233","nurse_LOC105836494",0.70870061463146,0.105581266037047,0.549452000791731,0.244990642887047
"234","nurse_LOC105834537",0.751395731190294,0.117690448674711,0.584676267569424,0.152144278201928
"235","nurse_LOC105831727",0.948422092183806,0.0941284297423673,0.627789715583939,0.152244797064764
"236","nurse_LOC105838591",0.60159486143654,0.124117778243533,0.58371071459223,0.160260150051673
"237","nurse_LOC105832152",0.580326276682184,0.187879037148076,0.461230816071728,0.279812602018273
"238","nurse_LOC105840130",0.53428652839102,0.0789648886851445,0.567627252577333,0.128111587071735
"239","nurse_LOC105837525",0.508328400635517,0.06533467352274,0.53356791601143,0.153708117256628
"240","nurse_LOC105834239",0.461595818005577,0.10155449116501,0.518639562285554,0.200726827675641
"241","nurse_LOC105837218",0.422185557964331,0.154933326105366,0.44985126923815,0.271327416215282
"242","nurse_LOC105838134",0.292076460716692,0.186498476348474,0.369651575634871,0.326286176375558
"243","nurse_LOC105830393",0.468277980240569,0.0973808528321974,0.440175916957173,0.233322710863059
"244","nurse_LOC105830448",0.647983702785489,0.0715624818057074,0.668127983765001,0.101313241603127
"245","nurse_LOC105837180",0.531449858439474,0.125479555440549,0.555364083788298,0.119383832604449
"246","nurse_LOC105836991",0.40400898084261,0.085370401879151,0.556782995772051,0.133943677299808
"247","nurse_LOC105833984",0.477830066152706,0.331026708533313,0.314543957009877,0.48234089537475
"248","nurse_LOC105834830",0.425532418081079,0.0718934138912798,0.578115040596427,0.128090098596949
"249","nurse_LOC105835638",0.411298153533788,0.0924241671215259,0.531483570878383,0.213460764840012
"250","nurse_LOC105837391",0.641709453145877,0.0890270863255877,0.616652268932974,0.154126961985224
"251","nurse_LOC105836394",0.700608098807524,0.106747050337566,0.609920152137908,0.141646575690812
"252","nurse_LOC105835587",0.526969934811469,0.0807837722804276,0.547637017908584,0.14722234122781
"253","nurse_LOC105827813",0.865492890071353,0.0620574488139456,0.594970259212509,0.100345827497029
"254","nurse_LOC105830843",0.617193424221057,0.0666341283166645,0.601625313790561,0.110130091983799
"255","nurse_LOC105830600",0.742295330202188,0.0635215427121159,0.665110471108686,0.0769313186892908
"256","nurse_LOC105837523",0.627316840080196,0.0830737382708527,0.718828852438375,0.0671545681758017
"257","nurse_LOC105830007",0.593831531453162,0.0855200556392948,0.542340120097078,0.187016322854466
"258","nurse_LOC105832322",0.966486653682552,0.0874808663440076,0.629512163014024,0.131996824320605
"259","nurse_LOC105830861",0.324111972130476,0.118731329788153,0.406279205776221,0.247113796707456
"260","nurse_LOC105830774",0.427387617851073,0.105573519420496,0.434090465327559,0.280032639108074
"261","nurse_LOC105836822",0.603575401751775,0.0895296025066613,0.5930197342594,0.104033208176988
"262","nurse_LOC105836806",0.525981608801866,0.153036174642167,0.387100791162841,0.300668123927791
"263","nurse_LOC105833881",0.620985797652564,0.0755801978866305,0.581464618711205,0.135282324545742
"264","nurse_LOC105832968",0.892375111752629,0.0725989985708931,0.720596916324981,0.07823565839799
"265","nurse_LOC105832782",0.531048619105202,0.0677059547239344,0.607567563364141,0.104828035250558
"266","nurse_LOC105834117",0.417270962675508,0.0628666106265959,0.567048785479212,0.121100637004738
"267","nurse_LOC105828708",0.257181379345816,0.0700782575158201,0.369500355442759,0.209660008673411
"268","nurse_LOC105831938",0.948677329339371,0.104976986334105,0.652936398679794,0.131514737208935
"269","nurse_LOC105837681",0.643727632993511,0.0704796914498966,0.6116452563458,0.125631790969454
"270","nurse_LOC105831252",0.384746799713642,0.16690251480972,0.402074904526363,0.28819396577086
"271","nurse_LOC105830536",0.572404605098002,0.196681216461293,0.593936122842005,0.17864249912884
"272","nurse_LOC105830485",0.671772246179584,0.0679820911838488,0.671616622023805,0.0953580071722581
"273","nurse_LOC105838257",0.626613788592589,0.190481957671338,0.460982545656243,0.331004034745552
"274","nurse_LOC105827873",0.885513540590457,0.0624732123163205,0.68501619613179,0.0812922391452577
"275","nurse_LOC105833818",0.43601782570444,0.0867742297919928,0.491640550356465,0.235831544766496
"276","nurse_LOC105833089",1.0106339680884,0.0814063423233885,0.62265419315663,0.13568522946399
"277","nurse_LOC105828409",0.503129836241337,0.0696946449819436,0.595910570421907,0.127828799679202
"278","nurse_LOC105832143",0.619339354319295,0.0733821555894801,0.609712490601564,0.122468018812721
"279","nurse_LOC105828190",0.833060894482079,0.0779142374731226,0.610454882924088,0.163271555068948
"280","nurse_LOC105836973",0.55906544546796,0.0747145970672064,0.556699030593071,0.149738040213387
"281","nurse_LOC105835126",0.560358936098166,0.0735096128203878,0.608407466458373,0.10372143643033
"282","nurse_LOC105832000",0.325876330171458,0.121504224042691,0.349666632286877,0.322819986588732
"283","nurse_LOC105838730",0.908411042299352,0.0968951524761213,0.637214804988412,0.136609582681914
"284","nurse_LOC105833484",0.520925484433918,0.0619273060069657,0.572015041199945,0.122848401127913
"285","nurse_LOC105840417",0.422961591499636,0.17092379510326,0.436179514085405,0.307167711148756
"286","nurse_LOC105834951",0.388113917032095,0.100530087970845,0.506674173620099,0.19615088880354
"287","nurse_LOC105841004",0.649858134209482,0.0753355287634813,0.635203823260471,0.113792775457162
"288","nurse_LOC105836443",0.843100340351745,0.0798916794593807,0.625526109752335,0.126627085553461
"289","nurse_LOC105835540",0.719848596168039,0.0651084165470914,0.629221954368038,0.10057730917578
"290","nurse_LOC105835007",0.415817345381103,0.0932002908285731,0.504537437140776,0.170349494858265
"291","nurse_LOC105834340",0.561901696818268,0.101142053219238,0.567625357990437,0.206940664551046
"292","nurse_LOC105831894",0.73450359733379,0.0703183135065919,0.651338281053258,0.108840354710412
"293","nurse_LOC105828946",0.88081358478716,0.0771023794069005,0.616487288888349,0.116833223153207
"294","nurse_LOC105831897",0.949906922640737,0.0627765599854343,0.731391597261543,0.0679062938493613
"295","nurse_LOC105833950",0.401235334539926,0.178008441034101,0.406268518894263,0.318007553854243
"296","nurse_LOC105830708",0.208413657548994,0.172695669729414,0.158509824547036,0.508212981865638
"297","nurse_LOC105832245",0.572236266819828,0.179970953366375,0.540974968745356,0.23321214082933
"298","nurse_LOC105838757",0.355802426114708,0.0945342505745158,0.506438766840207,0.163208410262111
